Start		Stop		Uncertainty		Example
µm		µm					depth
2.340906e-06	 2.348709e-06	 2.124009e-05 		8.092563e-03
2.348709e-06	 2.356538e-06	 2.178396e-05 		8.003986e-03
2.356538e-06	 2.364393e-06	 2.077716e-05 		8.052304e-03
2.364393e-06	 2.372274e-06	 2.161316e-05 		8.035274e-03
2.372274e-06	 2.380182e-06	 2.140072e-05 		8.024033e-03
2.380182e-06	 2.388116e-06	 2.178389e-05 		8.039852e-03
2.388116e-06	 2.396076e-06	 2.098987e-05 		8.017486e-03
2.396076e-06	 2.404063e-06	 2.096835e-05 		8.087205e-03
2.404063e-06	 2.412076e-06	 2.205151e-05 		8.005787e-03
2.412076e-06	 2.420117e-06	 2.307448e-05 		8.118124e-03
2.420117e-06	 2.428184e-06	 2.123829e-05 		8.028613e-03
2.428184e-06	 2.436278e-06	 2.101668e-05 		8.151761e-03
2.436278e-06	 2.444399e-06	 2.084487e-05 		8.019390e-03
2.444399e-06	 2.452547e-06	 2.781281e-05 		8.044424e-03
